date;name;Day;Venue;Min;Gls;Ast;PK;PKatt;Sh;SoT;CrdY;CrdR;Touches;Press;Tkl;Int;Blocks;xG;npxG;xA;SCA;GCA;Cmp;PAtt;Cmp%;ProgP;Carries;ProgC;Succ;AttD;Rating;MOTM
08/21/21;Jeffrey Schlupp;Sat;Home;67;0;0;0;0;0;0;0;0;25;3;0;1;0;0;0;0,1;2;0;14;17;82,4;3;21;3;3;4;7;0
08/28/21;Jeffrey Schlupp;Sat;Away;3;0;0;0;0;0;0;0;0;5;1;0;0;0;0;0;0;0;0;3;3;100;0;4;0;0;0;0;0
09/27/21;Jeffrey Schlupp;Mon;Home;5;0;0;0;0;0;0;0;0;1;3;0;0;0;0;0;0;0;0;1;1;100;0;0;0;0;0;0;0
10/03/2021;Jeffrey Schlupp;Sun;Home;20;1;0;0;0;4;1;0;0;12;2;0;0;0;0,4;0,4;0;0;0;3;6;50;0;5;0;0;1;7,3;0
10/23/21;Jeffrey Schlupp;Sat;Home;18;0;0;0;0;1;0;0;0;13;2;1;0;1;0;0;0;0;0;7;8;87,5;0;8;2;0;0;6;0
10/30/21;Jeffrey Schlupp;Sat;Away;18;0;0;0;0;1;0;0;0;11;4;1;1;0;0;0;0;0;0;4;8;50;2;4;0;0;1;6,3;0
11/06/2021;Jeffrey Schlupp;Sat;Home;11;0;0;0;0;0;0;0;0;7;6;0;1;0;0;0;0,2;1;0;2;3;66,7;0;5;0;0;1;5,9;0
11/20/21;Jeffrey Schlupp;Sat;Away;10;0;0;0;0;0;0;0;0;6;3;1;0;0;0;0;0;1;0;1;3;33,3;0;2;1;0;0;0;0
11/30/21;Jeffrey Schlupp;Tue;Away;79;0;0;0;0;1;0;0;0;38;22;4;0;5;0;0;0;2;0;20;25;80;3;25;6;1;1;7;0
12/05/2021;Jeffrey Schlupp;Sun;Away;90;0;0;0;0;0;0;0;0;29;21;0;0;6;0;0;0;1;0;10;19;52,6;1;12;0;1;1;5,9;0
12/12/2021;Jeffrey Schlupp;Sun;Home;18;0;0;0;0;0;0;0;0;8;7;1;0;1;0;0;0;0;0;2;3;66,7;0;2;0;0;0;5,9;0
12/26/21;Jeffrey Schlupp;Sun;Away;15;0;0;0;0;0;0;0;0;7;2;1;0;0;0;0;0;0;0;0;4;0;0;6;1;1;2;6,6;0
12/28/21;Jeffrey Schlupp;Tue;Home;90;1;0;0;0;6;2;0;0;35;18;1;1;3;0,3;0,3;0;3;0;14;22;63,6;1;22;2;2;2;8,3;0
01/01/2022;Jeffrey Schlupp;Sat;Home;90;0;0;0;0;3;0;0;0;66;20;3;0;3;0,3;0,3;0;5;0;37;47;78,7;4;34;4;3;5;7,5;0
01/14/22;Jeffrey Schlupp;Fri;Away;90;0;1;0;0;0;0;0;0;41;14;2;1;4;0;0;0,3;2;1;21;29;72,4;3;26;4;0;2;7;0
01/23/22;Jeffrey Schlupp;Sun;Home;90;0;0;0;0;1;0;1;0;45;26;4;2;2;0,1;0,1;0,3;3;1;24;33;72,7;3;28;3;1;2;6,9;0
02/09/2022;Jeffrey Schlupp;Wed;Away;79;0;0;0;0;2;1;0;0;64;14;3;0;1;0,1;0,1;0;0;0;47;51;92,2;0;50;6;1;1;6,8;0
02/12/2022;Jeffrey Schlupp;Sat;Away;90;0;0;0;0;1;0;0;0;61;30;4;3;2;0;0;0;0;0;35;49;71,4;3;30;4;1;2;6,6;0
02/19/22;Jeffrey Schlupp;Sat;Home;90;0;0;0;0;2;0;0;0;39;22;2;0;1;0,1;0,1;0;1;0;12;25;48;1;23;2;1;3;6,6;0
02/26/22;Jeffrey Schlupp;Sat;Home;83;1;0;0;0;1;1;0;0;38;10;0;0;1;0,4;0,4;0;2;0;17;25;68;5;24;4;1;2;7,3;0
03/05/2022;Jeffrey Schlupp;Sat;Away;90;0;0;0;0;1;0;0;0;50;22;5;3;4;0,1;0,1;0;4;2;21;26;80,8;4;30;2;3;6;8,2;0
03/14/22;Jeffrey Schlupp;Mon;Home;90;0;0;0;0;0;0;0;0;26;19;0;2;2;0;0;0;1;0;13;16;81,3;0;16;0;1;1;6,3;0
04/04/2022;Jeffrey Schlupp;Mon;Home;90;0;0;0;0;0;0;0;0;38;11;3;1;0;0;0;0;2;0;18;28;64,3;1;24;3;0;1;7,6;0
11/27/21;Eberechi Eze;Sat;Home;31;0;0;0;0;0;0;0;0;26;7;0;1;1;0;0;0;1;0;19;24;79,2;0;17;3;0;0;6,1;0
12/05/2021;Eberechi Eze;Sun;Away;7;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;1;5;20;1;2;0;0;0;0;0
01/14/22;Eberechi Eze;Fri;Away;64;0;0;0;0;2;0;1;0;35;10;4;0;1;0;0;0;0;0;17;22;77,3;0;25;4;1;2;6,6;0
01/23/22;Eberechi Eze;Sun;Home;23;0;0;0;0;0;0;0;0;13;5;0;2;0;0;0;0,1;1;0;6;9;66,7;2;8;2;0;0;6,5;0
02/09/2022;Eberechi Eze;Wed;Away;11;0;0;0;0;0;0;0;0;9;2;0;0;0;0;0;0;0;0;7;7;100;0;6;0;0;0;6,4;0
02/19/22;Eberechi Eze;Sat;Home;6;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0
08/14/21;Wilfried Zaha;Sat;Away;90;0;0;0;0;1;0;0;0;33;23;1;1;0;0,2;0,2;0;1;0;14;19;73,7;2;28;3;1;1;5,9;0
08/21/21;Wilfried Zaha;Sat;Home;90;0;0;0;0;0;0;0;0;51;17;3;0;3;0;0;0,3;3;0;22;32;68,8;4;40;5;2;4;6,4;0
08/28/21;Wilfried Zaha;Sat;Away;90;0;0;0;0;1;0;0;0;56;14;1;0;0;0;0;0;4;2;34;38;89,5;5;48;7;0;1;6,7;0
09/11/2021;Wilfried Zaha;Sat;Home;90;1;1;1;1;3;0;1;0;63;18;0;0;1;0,9;0,1;0,5;10;3;34;42;81;6;64;10;7;13;9,1;0
09/18/21;Wilfried Zaha;Sat;Away;90;0;0;0;0;1;0;0;0;40;22;2;0;1;0;0;0;0;0;16;24;66,7;4;38;3;3;5;6,4;0
09/27/21;Wilfried Zaha;Mon;Home;90;1;0;1;1;1;1;0;0;63;27;1;1;0;0,8;0,1;0;1;0;26;36;72,2;5;52;12;0;1;7,2;0
10/03/2021;Wilfried Zaha;Sun;Home;90;0;0;0;0;3;1;0;0;63;24;3;2;1;0,1;0,1;0,2;6;0;33;39;84,6;6;59;11;3;7;6,7;0
10/23/21;Wilfried Zaha;Sat;Home;24;0;0;0;0;2;0;0;0;20;6;0;0;1;0,1;0,1;0,2;2;0;10;14;71,4;1;17;6;1;3;6,1;0
10/30/21;Wilfried Zaha;Sat;Away;90;1;0;0;0;1;1;0;0;29;44;0;1;1;0,2;0,2;0,1;2;1;11;17;64,7;1;25;0;3;4;7,9;0
11/06/2021;Wilfried Zaha;Sat;Home;90;1;0;0;0;2;1;0;0;60;14;3;1;0;0,5;0,5;0,2;3;0;33;35;94,3;2;49;8;2;5;7,8;0
11/20/21;Wilfried Zaha;Sat;Away;90;0;0;0;0;3;1;1;0;53;9;0;0;0;0,2;0,2;0;5;0;30;38;78,9;9;46;12;1;3;7;0
11/27/21;Wilfried Zaha;Sat;Home;71;0;0;0;0;1;0;1;0;42;16;3;1;0;0,2;0,2;0;0;0;20;28;71,4;3;36;7;2;6;5,9;0
11/30/21;Wilfried Zaha;Tue;Away;90;0;0;0;0;2;0;0;0;54;16;1;2;0;0,1;0,1;0,5;3;0;24;35;68,6;3;40;7;2;6;6,2;0
12/05/2021;Wilfried Zaha;Sun;Away;90;0;0;0;0;1;1;0;0;40;21;1;3;0;0;0;0,4;5;0;12;23;52,2;3;35;8;3;4;6,2;0
12/12/2021;Wilfried Zaha;Sun;Home;90;0;0;0;0;2;1;0;0;50;14;2;0;1;0;0;0,2;4;0;25;33;75,8;5;37;8;1;4;7,2;0
12/15/21;Wilfried Zaha;Wed;Home;90;1;0;0;0;2;1;0;0;48;13;1;0;1;0,1;0,1;0,3;2;0;24;28;85,7;5;36;8;3;6;7,8;1
12/26/21;Wilfried Zaha;Sun;Away;36;0;0;0;0;0;0;2;1;28;12;2;0;1;0;0;0;0;0;14;18;77,8;1;23;4;0;2;4,8;0
02/09/2022;Wilfried Zaha;Wed;Away;90;1;0;0;1;3;1;0;0;66;8;1;0;0;0,8;0,1;0;0;0;37;48;77,1;5;58;11;1;1;7,3;0
02/12/2022;Wilfried Zaha;Sat;Away;90;0;0;0;0;2;1;0;0;50;30;4;0;1;0,1;0,1;0;1;0;19;26;73,1;5;43;9;5;10;6,9;0
02/19/22;Wilfried Zaha;Sat;Home;90;0;0;0;0;2;0;0;0;40;25;2;1;1;0,3;0,3;0,2;4;0;14;19;73,7;1;39;4;4;8;6,2;0
02/23/22;Wilfried Zaha;Wed;Away;90;2;0;0;0;2;2;0;0;73;21;4;1;2;0,1;0,1;0,3;5;1;35;45;77,8;1;55;8;2;4;9,4;1
02/26/22;Wilfried Zaha;Sat;Home;90;0;0;0;0;3;1;0;0;40;10;0;1;0;0,1;0,1;0,1;6;0;25;30;83,3;5;40;12;3;4;7,8;0
03/05/2022;Wilfried Zaha;Sat;Away;90;1;0;1;1;1;0;0;0;48;33;1;1;2;0,8;0,1;0,4;4;0;24;30;80;4;40;13;3;3;8,1;0
03/14/22;Wilfried Zaha;Mon;Home;90;0;0;0;0;2;1;0;0;37;24;1;3;2;0,1;0,1;0;1;0;16;23;69,6;1;32;1;3;3;6,7;0
04/04/2022;Wilfried Zaha;Mon;Home;90;1;0;1;1;0;0;0;0;41;16;2;0;0;0,8;0;0,1;4;2;23;26;88,5;2;40;4;3;3;8,3;0
09/11/2021;Odsonne Edouard;Sat;Home;7;2;0;0;0;2;2;0;0;5;2;0;1;0;0,4;0,4;0;0;0;2;3;66,7;0;5;0;0;0;0;1
09/18/21;Odsonne Edouard;Sat;Away;26;0;0;0;0;2;1;0;0;13;9;0;0;0;0,3;0,3;0;1;0;5;7;71,4;0;8;2;0;0;6,4;0
09/27/21;Odsonne Edouard;Mon;Home;71;0;0;0;0;1;1;0;0;20;24;1;2;2;0;0;0;0;0;10;12;83,3;1;13;2;1;1;6,8;0
10/03/2021;Odsonne Edouard;Sun;Home;84;0;0;0;0;2;0;0;0;36;26;0;0;2;0,2;0,2;0;4;0;17;22;77,3;2;23;2;2;2;6,9;0
10/18/21;Odsonne Edouard;Mon;Away;81;1;0;0;0;2;1;0;0;49;10;2;2;3;0,2;0,2;0,1;3;0;22;28;78,6;1;31;6;0;5;8;0
10/23/21;Odsonne Edouard;Sat;Home;90;0;0;0;0;1;0;0;0;57;25;3;0;0;0,1;0,1;0,5;2;0;30;42;71,4;1;35;4;6;10;6,5;0
10/30/21;Odsonne Edouard;Sat;Away;72;0;0;0;0;0;0;0;0;28;20;2;0;1;0;0;0;1;0;15;19;78,9;3;16;1;1;3;6,5;0
11/06/2021;Odsonne Edouard;Sat;Home;79;0;0;0;0;4;2;0;0;32;16;0;0;1;0,5;0,5;0,4;4;0;13;18;72,2;3;26;5;2;3;6,7;0
11/20/21;Odsonne Edouard;Sat;Away;4;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0
11/27/21;Odsonne Edouard;Sat;Home;19;0;0;0;0;1;1;0;0;9;1;0;0;0;0,1;0,1;0;0;0;3;6;50;0;6;2;0;1;6,1;0
11/30/21;Odsonne Edouard;Tue;Away;67;0;0;0;0;0;0;0;0;23;16;0;1;5;0;0;0;0;0;10;13;76,9;0;16;1;1;1;6,3;0
12/05/2021;Odsonne Edouard;Sun;Away;25;0;0;0;0;0;0;0;0;9;3;1;0;0;0;0;0;0;0;5;6;83,3;0;4;0;0;1;6,2;0
12/12/2021;Odsonne Edouard;Sun;Home;73;0;0;0;0;3;0;0;0;28;10;0;0;1;0,3;0,3;0;2;0;12;18;66,7;4;15;1;3;4;6,9;0
12/15/21;Odsonne Edouard;Wed;Home;90;0;1;0;0;4;3;0;0;32;9;0;0;0;0,8;0,8;0,1;3;2;10;14;71,4;2;15;3;1;1;7,9;0
12/26/21;Odsonne Edouard;Sun;Away;62;0;0;0;0;0;0;0;0;24;7;1;0;0;0;0;0,1;1;0;14;19;73,7;0;19;2;0;1;6;0
12/28/21;Odsonne Edouard;Tue;Home;90;1;2;1;1;4;0;1;0;44;16;0;0;0;1,1;0,3;0,3;3;1;20;28;71,4;4;31;9;1;3;9,1;1
01/01/2022;Odsonne Edouard;Sat;Home;90;1;0;0;0;5;1;0;0;56;16;2;0;0;1,1;1,1;0,1;4;0;25;35;71,4;5;34;11;1;7;7,6;0
01/14/22;Odsonne Edouard;Fri;Away;65;0;0;0;0;0;0;0;0;22;5;0;1;1;0;0;0;0;0;9;15;60;0;15;2;0;1;5,9;0
01/23/22;Odsonne Edouard;Sun;Home;67;1;0;0;0;2;2;0;0;22;16;0;0;1;1,2;1,2;0;1;0;9;15;60;1;11;2;0;1;7,5;0
02/09/2022;Odsonne Edouard;Wed;Away;11;0;0;0;0;0;0;0;0;3;4;0;0;0;0;0;0;0;0;1;1;100;0;1;0;0;0;5,8;0
02/12/2022;Odsonne Edouard;Sat;Away;71;0;0;0;0;0;0;0;0;32;33;3;1;1;0;0;0,3;3;0;15;20;75;3;25;4;1;5;6,7;0
02/23/22;Odsonne Edouard;Wed;Away;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0
03/14/22;Odsonne Edouard;Mon;Home;26;0;0;0;0;1;0;1;0;12;5;0;0;1;0,1;0,1;0;1;0;5;7;71,4;1;9;1;1;1;6,6;0
04/04/2022;Odsonne Edouard;Mon;Home;15;0;0;0;0;0;0;0;0;10;7;0;0;1;0;0;0;0;0;5;6;83,3;0;7;0;0;1;6,2;0
08/14/21;Christian Benteke;Sat;Away;34;0;0;0;0;1;0;0;0;6;3;0;0;0;0;0;0;0;0;3;3;100;0;3;0;0;0;6,2;0
08/21/21;Christian Benteke;Sat;Home;90;0;0;0;0;1;0;1;0;33;7;0;0;1;0,1;0,1;0;1;0;15;22;68,2;3;19;0;1;2;6,4;0
08/28/21;Christian Benteke;Sat;Away;90;0;1;0;0;2;0;0;0;48;8;1;1;2;0,1;0,1;0,2;2;1;22;32;68,8;2;24;2;0;1;8,1;0
09/11/2021;Christian Benteke;Sat;Home;83;0;0;0;0;1;0;0;0;26;7;0;0;0;0;0;0;0;0;14;19;73,7;0;15;1;0;0;6,6;0
09/18/21;Christian Benteke;Sat;Away;64;0;0;0;0;3;0;0;0;19;8;1;0;1;0,2;0,2;0;1;0;4;9;44,4;0;7;1;0;0;6,6;0
09/27/21;Christian Benteke;Mon;Home;19;0;0;0;0;0;0;0;0;9;7;1;0;0;0;0;0,4;1;0;2;4;50;1;4;1;0;1;6,1;0
10/03/2021;Christian Benteke;Sun;Home;6;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;1;1;100;0;3;1;1;2;0;0
10/18/21;Christian Benteke;Mon;Away;90;1;0;0;0;2;2;0;0;29;11;1;0;0;0,5;0,5;0;0;0;14;22;63,6;0;13;4;2;3;8,2;0
10/23/21;Christian Benteke;Sat;Home;90;1;0;0;0;7;2;1;0;45;4;0;0;0;1,4;1,4;0,1;3;0;21;29;72,4;1;22;4;1;3;8,9;0
10/30/21;Christian Benteke;Sat;Away;26;0;0;0;0;1;0;0;0;10;8;0;0;0;0;0;0;0;0;5;7;71,4;1;8;2;0;0;6,1;0
11/06/2021;Christian Benteke;Sat;Home;88;0;0;0;0;3;2;0;0;37;6;0;0;0;0,3;0,3;0;1;0;21;28;75;0;21;1;1;1;7,4;0
11/20/21;Christian Benteke;Sat;Away;90;2;0;0;0;5;2;1;0;45;5;1;0;2;0,7;0,7;0,3;3;0;21;26;80,8;1;18;2;1;1;9;0
11/27/21;Christian Benteke;Sat;Home;90;0;0;0;0;3;1;0;0;28;14;1;0;0;0,3;0,3;0;1;0;13;18;72,2;1;15;0;0;0;6,5;0
11/30/21;Christian Benteke;Tue;Away;23;0;0;0;0;3;1;0;0;13;2;0;0;0;0,7;0,7;0;1;0;4;7;57,1;1;5;2;0;0;6,2;0
12/05/2021;Christian Benteke;Sun;Away;65;0;0;0;0;2;1;0;0;21;4;0;0;2;0,4;0,4;0;2;0;10;16;62,5;0;8;1;0;0;6,4;0
12/12/2021;Christian Benteke;Sun;Home;17;0;0;0;0;1;0;0;0;14;3;1;0;0;0,2;0,2;0;0;0;4;11;36,4;0;4;1;0;0;6,5;0
12/15/21;Christian Benteke;Wed;Home;27;0;0;0;0;0;0;0;0;6;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;5,9;0
12/28/21;Christian Benteke;Tue;Home;10;0;0;0;0;0;0;0;0;4;1;0;0;0;0;0;0;0;0;3;3;100;0;5;0;2;3;0;0
01/01/2022;Christian Benteke;Sat;Home;67;0;0;0;0;4;2;0;0;28;9;0;0;0;0,4;0,4;0;2;0;17;18;94,4;3;12;1;0;1;6,3;0
01/14/22;Christian Benteke;Fri;Away;10;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;1;1;100;1;3;0;0;0;0;0
01/23/22;Christian Benteke;Sun;Home;14;0;0;0;0;0;0;0;0;3;1;1;0;0;0;0;0;0;0;1;1;100;0;2;1;0;0;6;0
03/05/2022;Christian Benteke;Sat;Away;22;0;0;0;0;0;0;0;0;9;6;0;0;0;0;0;0;0;0;2;4;50;1;7;1;0;1;5,7;0
08/14/21;Jordan Ayew;Sat;Away;90;0;0;0;0;1;1;0;0;43;26;1;2;1;0;0;0,2;1;0;21;26;80,8;2;36;3;2;6;6,2;0
08/21/21;Jordan Ayew;Sat;Home;23;0;0;0;0;1;0;0;0;15;5;1;0;0;0;0;0;1;0;8;10;80;0;11;2;0;1;6;0
08/28/21;Jordan Ayew;Sat;Away;90;0;0;0;0;1;0;0;0;44;19;4;1;5;0;0;0;1;0;22;27;81,5;2;33;5;3;3;7,6;0
09/11/2021;Jordan Ayew;Sat;Home;85;0;0;0;0;2;0;0;0;56;15;3;1;0;0,1;0,1;0,1;4;0;37;45;82,2;1;48;7;2;3;7,6;0
09/18/21;Jordan Ayew;Sat;Away;90;0;0;0;0;4;0;0;0;47;15;2;1;5;0,2;0,2;0,1;2;0;19;25;76;4;35;8;1;1;7;0
09/27/21;Jordan Ayew;Mon;Home;85;0;0;0;0;2;0;0;0;46;33;0;3;2;0,5;0,5;0;4;1;32;34;94,1;0;39;4;0;1;6,3;0
10/03/2021;Jordan Ayew;Sun;Home;52;0;0;0;0;1;0;0;0;28;21;1;1;2;0;0;0;1;0;16;21;76,2;0;23;4;0;1;5,9;0
10/18/21;Jordan Ayew;Mon;Away;70;0;1;0;0;1;1;0;0;42;15;1;1;2;0;0;0;0;0;25;29;86,2;1;31;5;0;0;7,9;0
10/30/21;Jordan Ayew;Sat;Away;64;0;0;0;0;1;0;1;0;23;18;1;0;1;0,2;0,2;0,1;1;0;10;15;66,7;1;12;2;0;2;6,8;0
11/06/2021;Jordan Ayew;Sat;Home;2;0;0;0;0;1;0;0;0;6;2;0;0;0;0,1;0,1;0;0;0;0;0;;0;7;0;1;2;0;0
11/20/21;Jordan Ayew;Sat;Away;57;0;0;0;0;1;0;0;0;47;9;1;1;2;0;0;0,2;3;0;28;39;71,8;3;40;8;1;3;6,9;0
11/27/21;Jordan Ayew;Sat;Home;4;0;0;0;0;1;0;0;0;9;1;0;0;0;0;0;0;0;0;3;6;50;0;10;3;1;2;0;0
11/30/21;Jordan Ayew;Tue;Away;89;0;0;0;0;1;0;0;0;47;21;3;0;0;0,1;0,1;0,3;3;0;16;25;64;1;37;10;5;9;6,8;0
12/05/2021;Jordan Ayew;Sun;Away;83;0;0;0;0;2;0;0;0;38;20;3;2;4;0,3;0,3;0;2;0;9;18;50;0;23;2;2;3;6,1;0
12/12/2021;Jordan Ayew;Sun;Home;90;0;1;0;0;1;1;0;0;67;17;2;2;0;0,1;0,1;0,4;5;2;36;49;73,5;6;48;11;1;3;7,8;0
12/15/21;Jordan Ayew;Wed;Home;74;1;0;0;0;1;1;0;0;38;14;4;0;0;0,1;0,1;0,1;1;0;16;24;66,7;2;26;4;1;3;7,8;0
12/26/21;Jordan Ayew;Sun;Away;90;0;0;0;0;3;0;0;0;45;21;2;0;0;0,2;0,2;0;0;0;20;23;87;1;41;6;1;2;5,3;0
12/28/21;Jordan Ayew;Tue;Home;90;0;0;0;0;0;0;0;0;49;18;3;0;2;0;0;0;3;0;22;33;66,7;2;39;6;1;3;7,8;0
01/01/2022;Jordan Ayew;Sat;Home;90;0;0;0;0;2;1;0;0;81;23;3;2;1;0,1;0,1;0,7;6;1;43;56;76,8;6;64;17;6;9;7;0
01/23/22;Jordan Ayew;Sun;Home;14;0;0;0;0;0;0;0;0;4;4;0;0;0;0;0;0;0;0;1;3;33,3;0;2;0;0;0;5,9;0
02/09/2022;Jordan Ayew;Wed;Away;21;0;0;0;0;0;0;0;0;16;3;1;0;0;0;0;0;0;0;10;15;66,7;0;14;3;1;1;6,6;0
02/12/2022;Jordan Ayew;Sat;Away;76;0;0;0;0;1;0;0;0;49;22;3;0;1;0,3;0,3;0;0;0;29;36;80,6;0;36;5;0;0;5,9;0
02/19/22;Jordan Ayew;Sat;Home;84;0;0;0;0;0;0;0;0;42;27;0;2;1;0;0;0;0;0;21;27;77,8;0;32;2;2;3;6,7;0
02/23/22;Jordan Ayew;Wed;Away;18;0;1;0;0;0;0;0;0;7;7;0;0;0;0;0;0,1;1;1;5;5;100;0;6;2;0;0;7;0
03/14/22;Jordan Ayew;Mon;Home;26;0;0;0;0;0;0;0;0;14;9;1;1;0;0;0;0;0;0;7;10;70;2;9;0;1;1;6,3;0
04/04/2022;Jordan Ayew;Mon;Home;75;1;0;0;0;1;1;0;0;32;25;4;1;2;0,3;0,3;0;0;0;15;18;83,3;3;26;5;1;1;8,2;0
08/14/21;Jean-Philippe Mateta;Sat;Away;56;0;0;0;0;0;0;0;0;15;14;0;0;1;0;0;0;0;0;7;11;63,6;0;6;0;2;2;6,5;0
10/23/21;Jean-Philippe Mateta;Sat;Home;5;0;0;0;0;0;0;0;0;1;2;1;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0
12/26/21;Jean-Philippe Mateta;Sun;Away;28;0;0;0;0;0;0;0;0;11;2;0;0;0;0;0;0;0;0;7;10;70;0;4;0;0;0;6,1;0
12/28/21;Jean-Philippe Mateta;Tue;Home;80;1;0;0;0;4;3;0;0;29;10;0;0;1;0,5;0,5;0;0;0;12;15;80;0;10;0;0;3;7,9;0
01/01/2022;Jean-Philippe Mateta;Sat;Home;31;0;0;0;0;3;1;0;0;15;4;0;1;0;0,1;0,1;0,1;1;0;6;10;60;0;5;0;0;0;6,3;0
01/14/22;Jean-Philippe Mateta;Fri;Away;25;0;0;0;0;0;0;0;0;12;2;0;0;0;0;0;0;0;0;6;10;60;0;6;1;1;1;5,9;0
01/23/22;Jean-Philippe Mateta;Sun;Home;76;0;1;0;0;1;1;0;0;19;21;0;1;0;0,1;0,1;0,9;1;1;11;14;78,6;0;9;3;0;0;7,5;0
02/09/2022;Jean-Philippe Mateta;Wed;Away;79;0;0;0;0;1;1;1;0;20;10;0;0;0;0;0;0;2;0;8;11;72,7;0;18;3;3;3;6,4;0
02/12/2022;Jean-Philippe Mateta;Sat;Away;19;0;0;0;0;0;0;0;0;5;8;0;0;0;0;0;0;0;0;2;3;66,7;0;4;1;1;1;6;0
02/19/22;Jean-Philippe Mateta;Sat;Home;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0
02/23/22;Jean-Philippe Mateta;Wed;Away;89;1;0;0;0;2;1;0;0;30;21;3;0;1;0,3;0,3;0;1;0;12;17;70,6;1;19;2;2;4;7,8;0
02/26/22;Jean-Philippe Mateta;Sat;Home;31;0;0;0;0;0;0;0;0;7;2;0;0;0;0;0;0;0;0;5;6;83,3;0;5;0;0;0;5,9;0
03/05/2022;Jean-Philippe Mateta;Sat;Away;68;1;0;0;0;5;3;0;0;29;17;0;0;1;1,4;1,4;0,1;2;1;13;16;81,3;0;11;2;2;4;7,8;1
03/14/22;Jean-Philippe Mateta;Mon;Home;64;0;0;0;0;1;0;0;0;19;35;0;0;1;0,1;0,1;0,1;3;0;10;12;83,3;1;11;2;1;1;6,3;0
04/04/2022;Jean-Philippe Mateta;Mon;Home;68;1;0;0;0;3;2;0;0;23;22;0;1;2;0,4;0,4;0;0;0;6;12;50;0;13;1;0;1;7,5;0
08/14/21;Alexis Mac Allister;Sat;Away;15;1;0;0;0;1;1;0;0;7;5;1;0;0;0,2;0,2;0;0;0;3;4;75;0;3;1;0;0;7,6;0
08/21/21;Alexis Mac Allister;Sat;Home;90;0;0;0;0;3;0;0;0;50;32;4;1;2;0,5;0,5;0,1;5;0;25;34;73,5;3;26;5;0;0;7,4;0
08/28/21;Alexis Mac Allister;Sat;Home;45;0;0;0;0;1;0;0;0;33;17;5;0;2;0,1;0,1;0;2;0;18;20;90;5;18;2;0;0;6,1;0
09/11/2021;Alexis Mac Allister;Sat;Away;27;0;1;0;0;1;0;0;0;25;8;1;0;2;0;0;0;0;0;16;19;84,2;0;20;1;0;1;7,4;0
10/02/2021;Alexis Mac Allister;Sat;Home;13;0;0;0;0;1;0;0;0;15;5;1;0;1;0;0;0;2;0;8;11;72,7;1;10;3;0;1;6,2;0
10/16/21;Alexis Mac Allister;Sat;Away;7;0;0;0;0;0;0;0;0;5;3;0;0;0;0;0;0;0;0;4;5;80;0;5;0;0;0;0;0
10/23/21;Alexis Mac Allister;Sat;Home;19;1;0;1;1;0;0;0;0;12;4;0;1;0;0,8;0;0;0;0;7;9;77,8;0;6;1;0;0;7,3;0
10/30/21;Alexis Mac Allister;Sat;Away;31;0;0;0;0;0;0;0;0;26;8;4;0;0;0;0;0;0;0;18;21;85,7;0;22;1;0;1;6,8;0
11/06/2021;Alexis Mac Allister;Sat;Home;45;0;0;0;0;1;0;0;0;27;11;1;0;1;0;0;0;0;0;16;18;88,9;1;18;6;0;1;6,3;0
11/20/21;Alexis Mac Allister;Sat;Away;3;0;0;0;0;1;0;1;0;7;2;0;0;0;0;0;0;0;0;4;5;80;0;5;0;0;0;0;0
12/15/21;Alexis Mac Allister;Wed;Home;30;0;0;0;0;1;0;0;0;40;7;2;1;0;0;0;0;1;0;27;34;79,4;5;22;3;0;0;6,5;0
12/26/21;Alexis Mac Allister;Sun;Home;84;0;0;0;0;4;0;0;0;60;16;1;4;2;0,1;0,1;0,1;4;0;28;42;66,7;4;36;7;0;3;7;0
12/29/21;Alexis Mac Allister;Wed;Away;79;0;0;0;0;3;2;0;0;52;23;1;1;3;0,2;0,2;0,3;5;0;26;39;66,7;5;34;3;0;1;8;0
01/02/2022;Alexis Mac Allister;Sun;Away;90;2;0;0;0;3;2;0;0;62;22;2;0;2;0,4;0,4;0,1;3;1;31;45;68,9;8;32;4;0;3;9,1;1
01/14/22;Alexis Mac Allister;Fri;Home;90;0;0;0;0;1;0;0;0;67;25;7;1;2;0;0;0,3;4;0;44;55;80;7;33;4;0;0;7,4;0
01/18/22;Alexis Mac Allister;Tue;Home;90;0;1;0;0;2;1;0;0;60;18;2;1;2;0,1;0,1;0,1;5;2;47;54;87;6;48;4;1;1;7,9;0
01/23/22;Alexis Mac Allister;Sun;Away;90;0;0;0;0;3;0;0;0;81;26;6;2;3;0,1;0,1;0,1;2;0;51;60;85;5;48;1;0;1;7,1;0
02/12/2022;Alexis Mac Allister;Sat;Away;27;0;0;0;0;0;0;0;0;28;9;4;1;0;0;0;0;2;0;14;21;66,7;2;23;1;2;2;7;0
